URL,Created,Comment_removeclass,Comment_time,Post_Index,Check_Point,Category
https://github.com/apache/superset/discussions/18553,2022/1/31 3:27 PM,"Hello @bluepython508 I am not sure if I should mark this issue as a bug or enhancement request at the moment. Would you please provide more information concerning the Superset version that you are running and your configuration so that I can try to reproduce the problem? Any additional information, such as videos showing the issue would be immensely helpful!",2022/2/1 2:38 PM,1,,(III) Reporting an Enhancement
https://github.com/apache/superset/discussions/18553,2022/1/31 3:27 PM,"It's probably an enhancement request.
I'm running Superset 1.4 with some patches applied, though that screenshot was taken in a straight install of superset master. The issue arises when setting PUBLIC_ROLE_LIKE to Gamma, but that is the only config change necessary to reproduce the screenshot. I set PUBLIC_ROLE_LIKE to Gamma, then added some datasource access to Gamma, and tried to make and save a chart.
I'm not really sure what you're asking for video of.",2022/2/1 2:46 PM,2,,(III) Reporting an Enhancement
https://github.com/apache/superset/discussions/18553,2022/1/31 3:27 PM,"OK that makes it clearer. From reading your issue the first time I had the impression there was an actual bug. I'll mark it as an enhancement request, even though, as you correctly wrote, creating the role manually is the best option right now. Thank you!",2022/2/2 6:37 AM,3,1,(III) Reporting an Enhancement
https://github.com/apache/superset/discussions/18553,2022/1/31 3:27 PM,Related #18210,2022/2/2 6:39 AM,4,,(III) Reporting an Enhancement
https://github.com/apache/superset/discussions/19194,2020/4/16 1:22 AM,"Did you see SIP-34.
A lot of changes in the UI are happening.  Check there and add your comments",2020/4/16 3:27 AM,1,,(III) Reporting an Enhancement
https://github.com/apache/superset/discussions/19194,2020/4/16 1:22 AM,"Thanks @eugeniamz! That proposal is really impressive and I look forward to seeing the results. There's a lot there and I may have missed something but I didn't see any impact on grouping charts/dashboards although it looks like search in general is improved. What I would like (and don't see in that proposal) is a way for me to put charts/dashboards for, say ""Marketing"" or ""Finance"" in one directory, or apply different tags, so that I can limit my search/list display appropriately. Even though Search is improved in that proposal I don't see a way to limit to a cross-cutting subset of my charts/dashboards. Maybe this could be done by artificially creating duplicates of underlying data references, one per discriminating category value, but that would be sub-optimal.",2020/4/16 5:17 PM,2,,(III) Reporting an Enhancement
https://github.com/apache/superset/discussions/19194,2020/4/16 1:22 AM,Great feedback!! I will share this with Preset designers team.,2020/5/9 2:24 AM,3,,(III) Reporting an Enhancement
https://github.com/apache/superset/discussions/19194,2020/4/16 1:22 AM,"This issue has been automatically marked as stale because it has not had recent activity. It will be closed if no further activity occurs. Thank you for your contributions. For admin, please label this issue .pinned to prevent stale bot from closing the issue.",2020/7/11 1:23 AM,4,,(III) Reporting an Enhancement
https://github.com/apache/superset/discussions/19194,2020/4/16 1:22 AM,"+1 to the @kevinpostlewaite feature request.
This is smth we would love to see as well",2020/7/14 8:20 PM,5,,(III) Reporting an Enhancement
https://github.com/apache/superset/discussions/19194,2020/4/16 1:22 AM,"+1, this is important to our team.",2020/8/13 9:02 PM,6,,(III) Reporting an Enhancement
https://github.com/apache/superset/discussions/19194,2020/4/16 1:22 AM,"What @kevinpostlewaite said is really what we need now, folders to organize our dashboards",2020/8/14 8:46 AM,7,,(III) Reporting an Enhancement
https://github.com/apache/superset/discussions/19194,2020/4/16 1:22 AM,__search,2020/8/14 4:47 PM,8,,(III) Reporting an Enhancement
https://github.com/apache/superset/discussions/19194,2020/4/16 1:22 AM,"We are exploring global search which will be able solve the problem you have -
It's difficult to find specific charts and dashboards that I've created. tag and folder certainly could be alternative solutions. we would love to hear more about the use cases from you. @kevinpostlewaite @isunix @rubypollev @betodealmeida",2020/8/14 4:50 PM,9,,(III) Reporting an Enhancement
https://github.com/apache/superset/discussions/19194,2020/4/16 1:22 AM,"Tags more useful at this time than folders, but folders would be great.  Many tags to one chart / query for analytics approved queries, OKR queries, marketing-related / product-related queries, etc. would be soo helpful.",2020/8/14 8:33 PM,10,,(III) Reporting an Enhancement
https://github.com/apache/superset/discussions/19194,2020/4/16 1:22 AM,1,2020/8/28 2:35 AM,11,,(III) Reporting an Enhancement
https://github.com/apache/superset/discussions/19194,2020/4/16 1:22 AM,"@junlinc Having directories would help __ashboard consumers_ to easily find/explore available dashboards. This way has _ imho _ a few advantages over tags:

Directories can be nested (what has pros and cons compared to multiple same-level-tags).
It's __ush_ rather than __ull_ exploration: users are shown the various directories they can access, rather than having to guess what it the right tag to search for (is it __inance_, __inances_, __inancial_, __evenue_, _?).
At start (blank search), you're not overwhelmed with all the dashboards you have access to; you're shown the top-level directories instead.

That's how Metabase does it and our novice users have found it _ except the fact they confusingly call directories __ollections_ _ quite convenient.",2020/8/29 11:13 AM,12,,(III) Reporting an Enhancement
https://github.com/apache/superset/discussions/19194,2020/4/16 1:22 AM,"+1, this is important to our team.",2020/11/25 3:46 AM,13,,(III) Reporting an Enhancement
https://github.com/apache/superset/discussions/19194,2020/4/16 1:22 AM,"@EBoisseauSierra thanks for elaborating your business needs for folders/directories, and the pros and cons of different solutions. we were gonna implement global search for Superset 1.0 but the project has been reprioritized. it's good to know how other BI tools are solving content exploration challenge and how their solution is meeting your needs.
we should reconsider different options for content discoverability next year. @Steejay",2020/11/25 4:54 AM,14,,(III) Reporting an Enhancement
https://github.com/apache/superset/discussions/19194,2020/4/16 1:22 AM,"__ this our team is also bumping into so many dashboards. The search of course helps a bit, but the problem often is that the search only helps if you know what you're searching for.
Thus, having tags would be really helpful, as they can be used in all kinds of ways and are more flexible than folders, as you can form multiple parallel flexible hierarchies which folders do not enable. Github Issues' labels are a great example: you can have ""categories of labels"" just by using a colon, such as how this project uses them: enhancement:committed or enhancement:request
So in a similar way you could have for example: department:marketing and project:supersecretproject or whatever you like",2021/5/25 1:09 PM,15,,(III) Reporting an Enhancement
https://github.com/apache/superset/discussions/19194,2020/4/16 1:22 AM,"Hello Guys,
Any news about this?
It is a great feature",2021/7/1 4:28 AM,16,,(III) Reporting an Enhancement
https://github.com/apache/superset/discussions/19194,2020/4/16 1:22 AM,"As the number of charts and dashboards growing day by day in our organization, without this feature, we are struggling a lot.
Either of this search / tags would help us.",2021/8/27 6:58 AM,17,,(III) Reporting an Enhancement
https://github.com/apache/superset/discussions/19194,2020/4/16 1:22 AM,"Just commenting to add my support for this feature.
As we have added hundreds of dashboards, navigating and searching for relevant data has become a hassle for our analyst teams. We have had to resort to naming convention strategies, which are difficult to enforce and don't work very well.
A folder or tagging solution supported by  Superset itself seems like it would help a lot, so I'd appreciate any comments regarding the viability of implementing a feature like this. Thanks!",2021/9/21 12:31 PM,18,,(III) Reporting an Enhancement
https://github.com/apache/superset/discussions/19194,2020/4/16 1:22 AM,+100 from my side as well. This is such an important feature that would leverage the product immensly.,2022/1/11 5:03 PM,19,,(III) Reporting an Enhancement
https://github.com/apache/superset/discussions/19194,2020/4/16 1:22 AM,1,2022/2/2 12:14 AM,20,,(III) Reporting an Enhancement
https://github.com/apache/superset/discussions/19194,2020/4/16 1:22 AM,+1 would love to see this feature in a future implementation of superset,2022/2/6 3:00 PM,21,,(III) Reporting an Enhancement
https://github.com/apache/superset/discussions/19194,2020/4/16 1:22 AM,1,2022/2/8 8:00 PM,22,,(III) Reporting an Enhancement
https://github.com/apache/superset/discussions/19194,2020/4/16 1:22 AM,"my Organization gives priority to chart over dashboard for the user.
because they are simple then dashboard and gives exploration and less overhead for the simple user.
So having tags helps the user to get the chart what needed directly and see the result.",2022/2/11 7:39 AM,23,,(III) Reporting an Enhancement
https://github.com/apache/superset/discussions/19194,2020/4/16 1:22 AM,@graceguo-supercat Can you give some reasoning about and impact of moving this from an issue to a discussion?  Thank you!,2022/3/16 5:47 PM,24,,(III) Reporting an Enhancement
https://github.com/apache/superset/discussions/19194,2020/4/16 1:22 AM,@graceguo-supercat I'm inclined to move this back to issues unless there's a reason to move this to discussion.,2022/3/24 6:05 PM,25,,(III) Reporting an Enhancement
https://github.com/apache/superset/discussions/19194,2020/4/16 1:22 AM,"This has been re-submitted as an issue:
#19398",2022/3/28 6:17 PM,26,1,(III) Reporting an Enhancement
https://github.com/apache/superset/discussions/19194,2020/4/16 1:22 AM,"Any thoughts on tagging approaches used for back-end and mimic the same approach of tagging feature ( which was closed) in front-end.
I am trying to understand these code for tagging for back-end and front-end( which  is closed) can we try to implement in our private repo.",2022/3/30 5:19 AM,27,,(III) Reporting an Enhancement
https://github.com/apache/superset/discussions/19194,2020/4/16 1:22 AM,1,2022/6/17 2:36 AM,28,,(III) Reporting an Enhancement
https://github.com/apache/superset/discussions/19194,2020/4/16 1:22 AM,"+1
We have several teams. They produce a lot of charts and dashboards all of which contain data about different business areas and so on. Now it's just a mess. Business users can't sort it all out and find dash/chart on their own.",2022/8/19 6:14 AM,29,,(III) Reporting an Enhancement
