,URL,Created,Comment_removeclass,Comment_time,Post_Index,Check_Point,Category
74,https://github.com/Dash-Industry-Forum/dash.js/discussions/3869,2022-01-12 09:11:37.000000,"As an fyi: I had to revert the system string order to com.microsoft.playready as the default system. I saw multiple ""invalid state errors"" when trying to update the key session using com.microsoft.playready.recommendation.  I am not sure what causes this as it works fine with com.microsoft.playready. We need to investigate this further, I create an issue for this.
Tested with:

https://d24rwxnt7vw9qb.cloudfront.net/v1/dash/e6d234965645b411ad572802b6c9d5a10799c9c1/All_Reference_Streams/2fc23947945841b9b1be9768f9c13e75/index.mpd
https://content.uplynk.com/playlist/6c526d97954b41deb90fe64328647a71.mpd?ad=bbbads&delay=25
",2022-02-24 11:12:11.000000,14,,Already fixed
75,https://github.com/Dash-Industry-Forum/dash.js/discussions/3869,2022-01-12 09:11:37.000000,"@dsilhavy
If the error is internal to dash.js, I'm afraid I won't be able to help you.  However, if the error is coming from the platform / Edge (i.e. EME or Media Element APIs), I can assist you with this investigation if you're able to collect and share trace files from the OS.
Specifically:

Download the following zip file.  The included executable is signed by Microsoft.
Follow the instructions in the included readme to start, stop, and zip up the trace files for the successful scenario (i.e. using com.microsoft.playready)
Repeat for the failure scenario (i.e. using com.microsoft.playready.recommendation)
You should now have two different zip files.  Share them with me via whatever means you find easiest.  I can decode them internally and should be narrow down the cause of the error.

https://github.com/microsoft/media-foundation/releases/download/V1/mftracelog.zip
The PlayReady team is very interested in getting people away from using com.microsoft.playready in Edge, so I am happy to assist if I can be of use.
-Sam Wenker with the Microsoft PlayReady team",2022-02-24 15:57:16.000000,15,,Already fixed
76,https://github.com/Dash-Industry-Forum/dash.js/discussions/3869,2022-01-12 09:11:37.000000,"@swenkeratmicrosoft I took liberty to run a full stackrace on my Windows10Edge browser. It would be interesting to know how do we identify the compatible SL3000 win10 machines. My laptop is too low-end hardware?
My Edge fails on video=SL3000,audio=SL2000 test case, see test page and log.zip.
https://refapp.hbbtv.org/dash/test_dashjs_sl3000.html?video=sl3000
https://refapp.hbbtv.org/dash/mftracelog_sl3000_murmur.zip
My Edge is fine playing video=SL2000,audio=SL2000 test case.
https://refapp.hbbtv.org/dash/test_dashjs_sl3000.html?video=sl2000
",2022-02-25 08:03:22.000000,16,,Already fixed
77,https://github.com/Dash-Industry-Forum/dash.js/discussions/3869,2022-01-12 09:11:37.000000,"@Murmur
According to the trace provided, the key system string being used to initialize PlayReady is com.microsoft.playready.  That's both legacy AND software DRM.  So, it appears that ""the old protDataConfig dashjs trick to activate .recommendation systemDrm"" is not working properly.
The key system string should be com.microsoft.playready.recommendation.3000 for HWDRM.
The license acquisition failure occurs because you're requesting an SL3000 license (HWDRM) when the client is running in SL2000 (SWDRM) mode.
Purely for troubleshooting HWDRM-specific issues, it may be easier to make yourself a private dash.js which simply hard-codes that key system string at the point of calling requestMediaKeySystemAccess, but that's your call.
Hope that helps,
-Sam Wenker with the Microsoft PlayReady team",2022-02-25 16:54:49.000000,17,,Already fixed
78,https://github.com/Dash-Industry-Forum/dash.js/discussions/3869,2022-01-12 09:11:37.000000,"@Murmur
Yes, that's correct.
Using com.microsoft.playready.recommendation with videoRobustness/audioRobustness is more explicit and more platform-agnostic.  Specifying 3000 for video and 2000 audio effectively means ""require hardware-backed security for video, but software-backed security for audio is OK"".
The com.microsoft.playready.recommendation.3000 key system string is windows-specific (AFAIK).  On Windows (ONLY), it implicitly means the exact same thing as 3000 for video and 2000 for audio.  This is because hardware-backed security doesn't exist for audio on windows.
I have no idea what com.microsoft.playready.recommendation.3000 would mean on non-windows, if anything at all.
FWIW, on non-windows, hardware-backed security for audio technically exists on one or two platforms, but it's very rare.  I'm not aware of any content provider that requires it.  That might change in the future if hardware-backed security for audio becomes more common in the market.
Hope that helps,
-Sam Wenker with the Microsoft PlayReady team",2022-02-28 16:50:40.000000,18,,Already fixed
79,https://github.com/date-fns/date-fns/discussions/2751,2021-10-11 02:39:48.000000,"hi @farhan-syah
thank you! I will move this into discussions.",2021-11-06 20:10:13.000000,1,1.0,Non Actionable Topic
80,https://github.com/date-fns/date-fns/discussions/2818,2021-06-09 09:13:16.000000,"hi @p-prins
I will convert this to a discussion and bring this up at our maintainer meeting.",2021-12-05 13:17:00.000000,1,1.0,Non Actionable Topic
81,https://github.com/date-fns/date-fns/discussions/2818,2021-06-09 09:13:16.000000,"hi @p-prins
this is a very good idea however currently we are focused on migration to TS and v3 release.
Fot this reaseon we marked this as a v3 API idea.
Could you please hold off for a while and wait for the v3 release? Once the v3 is out, you can start working on the PR if you please.",2021-12-07 21:54:32.000000,2,,Non Actionable Topic
82,https://github.com/date-fns/date-fns/discussions/2841,2021-01-03 22:44:28.000000,Was there any update on this one?,2021-06-22 04:03:56.000000,1,,Information storage
83,https://github.com/date-fns/date-fns/discussions/2841,2021-01-03 22:44:28.000000,"I think this has noting to do with date-fns. I could reproduce the behavior within the interactive code example in React Native's ""get started"" page just using a native Date object. Works on web, breaks on iOS.





Screen.Recording.2021-06-22.at.12.55.20.PM.mov





The problem is that you are using a string in the Date constructor, which can behave differently depending on the runtime.
Per MDN:

Note: Parsing of date strings with the Date constructor (and Date.parse(), which works the same way) is strongly discouraged due to browser differences and inconsistencies.

https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Global_Objects/Date/Date
Couple solutions:

use a numerical timestamp in the Date constructor
use one of the parse functions in date-fns to safely parse your string. parseISO should work well here. https://date-fns.org/docs/parseISO

Good luck!",2021-06-22 17:17:26.000000,2,,Information storage
84,https://github.com/date-fns/date-fns/discussions/2841,2021-01-03 22:44:28.000000,"Some additional details on the React Native runtimes here: https://reactnative.dev/docs/javascript-environment#javascript-runtime
Essentially, it's JavaScriptCore (Safari's JS engine) that runs prod and V8 (Chrome) while debugging. I get the exact same error in Safari.",2021-06-22 18:13:56.000000,3,,Information storage
85,https://github.com/date-fns/date-fns/discussions/2841,2021-01-03 22:44:28.000000,Going to move this to a discussion so it's easier for people to find.,2021-12-12 16:46:11.000000,4,1.0,Information storage
86,https://github.com/DefinitelyTyped/DefinitelyTyped/discussions/54004,2021-06-22 15:06:11.000000,"Hi @orta,
Why are You closed related issue?
I see that maintainers do not reply for discussions for a month... Maybe I doing it wrong?",2021-06-23 08:03:15.000000,1,1.0,Non Actionable Topic
87,https://github.com/discordjs/discord.js/discussions/6534,2021-08-27 16:19:27.000000,Btw i asked this error on discord and no one else found solution,2021-08-27 16:22:38.000000,1,,Not a Bug
88,https://github.com/discordjs/discord.js/discussions/6534,2021-08-27 16:19:27.000000,"This doesn't seem like a bug, but a lack of understanding. Feel free to make a new discussion about it, as this issue tracker is for bug reports and enhancement suggestions.",2021-08-27 16:44:43.000000,2,1.0,Not a Bug
89,https://github.com/discordjs/discord.js/discussions/6534,2021-08-27 16:19:27.000000,Should i close this issue?,2021-08-27 16:51:34.000000,3,,Not a Bug
